transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract
ENSG00000272576_chr4_51918772_51919381_+_ENSG00000272576.1_ENST00000610270.1.monoexonic.unspliced,NA,NA,0.062674525,12.51845775,0.158307409,0.432371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272599_chr10_73124573_73125532_-_ENSG00000272599.2_ENSG00000272599.2.unspliced,-0.068040674,2.459546926,0.010091056,7.251845775,0.207615273,0.6513125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272630_chr10_73098044_73101297_-_ENSG00000272630.1_ENSG00000272630.1.unspliced,-0.105547906,0.631067961,0.064000334,12.78096801,0.729972423,0.193705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272672_chr1_89939601_89940147_+_ENSG00000272672.1_ENST00000608671.1.monoexonic.unspliced,NA,NA,0.105252128,18.04757998,0.086865301,0.233872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272735_chr2_71067517_71068559_-_ENSG00000272735.3_ENST00000608897.3.monoexonic.unspliced,NA,NA,NA,NA,0.073475043,0.3036875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272762_chr3_51961212_51974031_-_ENSG00000272762.5_ENSG00000272762.5.unspliced,0.251769344,84.87055016,0.209520941,37.80147662,0.186702714,0.204489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272777_chr4_99067256_99068125_-_ENSG00000272777.1_ENST00000609071.1.monoexonic.unspliced,NA,NA,0.099046963,17.22723544,0.103506903,0.390328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272799_chr18_9912316_9912849_-_ENSG00000272799.1_ENST00000609787.1.monoexonic.unspliced,0.157256171,60.55016181,0.181119306,31.97703035,0.460140217,1.52597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272800_chr2_183167242_183215414_+_ENSG00000272800.4_ENSG00000272800.4.unspliced,0.018991475,15.72815534,-0.069666255,2.296964725,1.231301947,0.2098775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000272807_chr2_210028417_210029156_+_ENSG00000272807.1_ENST00000608095.1.monoexonic.unspliced,0.147294456,57.34627832,0.265260739,49.13863823,0.492588787,0.3565045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272812_chr8_233119_233692_+_ENSG00000272812.1_ENST00000609090.1.monoexonic.unspliced,0.100699252,40.98705502,0.176464228,31.09105824,0.237083673,0.365262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272822_chr12_48903503_48957365_-_ENSG00000272822.2_ENSG00000272822.2.unspliced,0.384098465,97.91262136,0.369362195,67.77686628,0.860414979,0.1355265,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ENSG00000272849_chr12_121797511_121801972_+_ENSG00000272849.1_ENSG00000272849.1.unspliced,0.145039185,56.50485437,NA,NA,0.032521614,0.129722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272851_chr2_207753872_207754435_-_ENSG00000272851.1_ENST00000609146.1.monoexonic.unspliced,-0.077783447,1.893203883,0.145002596,25.00410172,0.282103612,0.1590955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272858_chr22_28814914_28815662_+_ENSG00000272858.1_ENST00000607919.1.monoexonic.unspliced,-0.030183003,5.938511327,0.118745436,20.42657916,0.297270003,0.295504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272896_chr9_136791379_136800595_+_ENSG00000272896.1_ENSG00000272896.1.unspliced,0.048860887,24.06148867,0.526844098,89.51599672,0.205914094,0.2685015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272918_chr7_105102838_105105483_-_ENSG00000272918.1_ENST00000607968.1.monoexonic.unspliced,-0.077783447,1.893203883,-0.01367465,5.397867104,0.411676005,0.1631145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000272936_chr4_44704405_44704965_+_ENSG00000272936.1_ENST00000610267.1.monoexonic.unspliced,NA,NA,-0.094516092,1.378178835,0.743231196,0.295311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273055_chr7_107940023_107942740_+_ENSG00000273055.2_ENSG00000273055.2.unspliced,0.098733867,40.48543689,0.185783403,33.04347826,1.362190773,0.2515695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273056_chr9_7786105_7786688_-_ENSG00000273056.1_ENST00000609091.1.monoexonic.unspliced,NA,NA,NA,NA,0.454808519,0.2654445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273064_chr2_68252870_68253848_+_ENSG00000273064.1_ENST00000608069.1.monoexonic.unspliced,0.091266687,37.97734628,0.360488083,66.23461854,0.151224131,0.4885105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273080_chr2_86195148_86196644_+_ENSG00000273080.3_ENST00000610262.3.monoexonic.unspliced,-0.007451809,9.870550162,NA,NA,0.152079078,1.61294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273107_chr10_24952273_24953524_+_ENSG00000273107.2_ENSG00000273107.2.unspliced,0.088036574,36.82847896,NA,NA,0.053624842,0.1705935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273139_chr22_20320104_20321406_+_ENSG00000273139.3_ENST00000609632.3.monoexonic.unspliced,0.102724778,41.63430421,0.256692656,47.61279737,0.068710114,0.6939985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273175_chr1_244863764_244865907_+_ENSG00000273175.3_ENST00000610145.3.monoexonic.unspliced,NA,NA,NA,NA,0.02253927,0.5265995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273199_chr21_36319792_36320670_-_ENSG00000273199.1_ENST00000608391.1.monoexonic.unspliced,NA,NA,NA,NA,0.14818216,0.620188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273230_chr7_1464497_1467522_-_ENSG00000273230.1_ENST00000609755.1.monoexonic.unspliced,0.105441042,42.39482201,0.600250583,96.04593929,1.039878439,0.395809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273275_chr2_68179833_68180532_+_ENSG00000273275.1_ENST00000609955.1.monoexonic.unspliced,NA,NA,NA,NA,0.397113775,0.2239545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273284_chr18_9259388_9260390_+_ENSG00000273284.1_ENST00000609701.1.monoexonic.unspliced,0.055868109,26.06796117,0.179879582,31.64889253,2.135076944,0.511363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273295_chr22_23901432_23907068_-_ENSG00000273295.1_ENST00000609510.1.monoexonic.unspliced,0.071351667,31.00323625,0.169623293,29.81132075,0.78225104,0.189185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273306_chr2_99405218_99405843_+_ENSG00000273306.1_ENST00000608144.1.monoexonic.unspliced,-0.028498802,6.181229773,0.121274956,20.83675144,0.793639664,0.816702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273387_chr22_31082156_31083565_-_ENSG00000273387.1_ENST00000609017.1.monoexonic.unspliced,NA,NA,NA,NA,0.130346251,0.186981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273402_chr8_237045_237669_+_ENSG00000273402.1_ENST00000610248.1.monoexonic.unspliced,-0.071071254,2.313915858,-0.076720756,1.985233798,0.265092604,0.2117795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273442_chr22_17080701_17081456_+_ENSG00000273442.1_ENST00000609791.1.monoexonic.unspliced,-0.077783447,1.925566343,0.230143431,42.23133716,0.559790353,0.1286185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273449_chr4_163529771_163530697_+_ENSG00000273449.1_ENST00000609356.1.monoexonic.unspliced,0.004544662,12.16828479,0.173055285,30.40196883,0.297271507,1.198655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273485_chr10_103450196_103450852_+_ENSG00000273485.1_ENST00000608063.1.monoexonic.unspliced,NA,NA,NA,NA,2.309249454,0.215921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273680_chr12_29332733_29333383_-_ENSG00000273680.1_ENST00000610917.1.monoexonic.unspliced,-0.009319937,9.498381877,-0.071125545,2.19852338,0.195296601,0.256335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273702_chr17_59617784_59620021_-_ENSG00000273702.2_ENST00000611877.2.monoexonic.unspliced,-0.023143247,7.233009709,NA,NA,0.085272472,0.152202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273748_GL000219.1_54224_83311_-_ENSG00000273748.1_ENSG00000273748.1.unspliced,NA,NA,NA,NA,0.467883869,0.283032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273759_chr20_62928621_62929297_-_ENSG00000273759.1_ENST00000619319.1.monoexonic.unspliced,0.215929943,77.15210356,0.261810608,48.41673503,0.760144755,0.235322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273893_chr20_46681676_46682375_-_ENSG00000273893.1_ENST00000610430.1.monoexonic.unspliced,0.007129709,12.70226537,0.023667677,8.236259229,0.264655339,0.787306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273901_chr19_58500505_58501137_+_ENSG00000273901.1_ENST00000619318.1.monoexonic.unspliced,-0.078432083,1.747572816,NA,NA,0.06258852,0.1752865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274080_chr7_73609262_73611502_-_ENSG00000274080.1_ENST00000619486.1.monoexonic.unspliced,0.028738167,18.6407767,0.300812746,56.19360131,0.28804094,0.1888165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274191_chr12_122634130_122634673_+_ENSG00000274191.1_ENST00000613543.1.monoexonic.unspliced,NA,NA,0.023442914,8.170631665,0.378980684,0.3066785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274220_chr16_75433836_75436392_+_ENSG00000274220.1_ENST00000621929.1.monoexonic.unspliced,0.148267652,57.62135922,0.077134789,14.19196062,0.127826106,0.238002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274276_chr21_6444869_6467513_-_ENSG00000274276.6_ENSG00000274276.6.unspliced,-0.089672865,1.213592233,0.208443592,37.60459393,0.250742643,0.135844,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ENSG00000274292_chr12_121800797_121803834_+_ENSG00000274292.3_ENST00000613093.3.monoexonic.unspliced,0.132616018,52.15210356,0.449881329,79.91796555,0.175772231,0.3391535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274315_chr12_29331434_29331936_-_ENSG00000274315.1_ENST00000616916.1.monoexonic.unspliced,0.031939231,19.5631068,0.18824765,33.50287121,0.252163484,0.5510215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274677_chr16_84085979_84086590_-_ENSG00000274677.1_ENST00000622369.1.monoexonic.unspliced,-0.086601131,1.326860841,0.00219692,6.595570139,38.340768,0.296699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274825_chr20_38955910_38956547_+_ENSG00000274825.1_ENST00000620080.1.monoexonic.unspliced,NA,NA,NA,NA,0.049189029,0.355487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000274904_chr16_30064306_30064825_-_ENSG00000274904.1_ENST00000617969.1.monoexonic.unspliced,-0.040529919,4.724919094,0.074416418,14.01148482,0,0.597328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275016_chr15_95638316_95826499_+_ENSG00000275016.5_ENSG00000275016.5.unspliced,0.203406515,74.02912621,0.229126397,42.05086136,0.348744649,0.2206955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275056_chr16_4839244_4840334_-_ENSG00000275056.1_ENST00000614098.1.monoexonic.unspliced,0.181522314,67.60517799,-0.110314921,0.836751436,0.398523876,0.135704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275106_chr7_128952527_128953316_-_ENSG00000275106.1_ENST00000613068.1.monoexonic.unspliced,0.044035093,22.79935275,0.044434194,10.51681706,0.17656063,0.6125355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275180_chr12_62603193_62605503_+_ENSG00000275180.3_ENST00000619323.3.monoexonic.unspliced,-0.03393577,5.501618123,0.481226296,84.10172272,0.06025227,0.490041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275185_chr17_30899110_30899651_+_ENSG00000275185.1_ENST00000614165.1.monoexonic.unspliced,-0.056465513,3.171521036,-0.005947436,5.922887613,2.017842054,1.0780005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275223_chr20_33655701_33656423_-_ENSG00000275223.1_ENST00000621597.1.monoexonic.unspliced,0.03762988,21.08414239,0.264512396,49.02378999,0.191377306,0.731472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275318_chr9_92840955_92841688_-_ENSG00000275318.1_ENST00000617319.1.monoexonic.unspliced,NA,NA,NA,NA,1.353637517,0.144446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275401_chr20_38418483_38419202_-_ENSG00000275401.1_ENST00000621084.1.monoexonic.unspliced,-0.077783447,1.893203883,0.101904619,17.63740771,0.154799988,0.4295735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275437_chr20_62402236_62405935_-_ENSG00000275437.1_ENST00000616512.1.monoexonic.unspliced,-0.005839875,10.06472492,0.357373528,65.69319114,0.187276047,0.149255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275454_chr15_75639760_75640976_+_ENSG00000275454.1_ENST00000621523.1.monoexonic.unspliced,NA,NA,NA,NA,0.045166764,0.225833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275481_chr12_46388856_46392126_+_ENSG00000275481.1_ENST00000621248.1.monoexonic.unspliced,0.13219596,51.92556634,0.465559704,82.10008203,0.157717661,0.288414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275485_chr13_20768876_20769375_-_ENSG00000275485.1_ENST00000619006.1.monoexonic.unspliced,NA,NA,NA,NA,0.096343614,0.3126305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275632_chr20_6000418_6000941_+_ENSG00000275632.1_ENST00000619201.1.monoexonic.unspliced,NA,NA,NA,NA,1.348575926,0.700657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275764_chr12_27037100_27038960_+_ENSG00000275764.1_ENST00000620519.1.monoexonic.unspliced,0.074275563,32.1197411,-0.035833022,3.85561936,2.429238857,0.226615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275807_chr16_28819370_28824021_-_ENSG00000275807.2_ENSG00000275807.2.unspliced,0.076980442,33.0420712,0.544426993,91.51763741,0.096282026,0.16019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275857_chr16_29804428_29805501_-_ENSG00000275857.2_ENST00000619159.2.monoexonic.unspliced,NA,NA,NA,NA,0.136997324,0.21964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275894_chr20_45345115_45345823_-_ENSG00000275894.1_ENST00000613646.1.monoexonic.unspliced,0.02444263,17.24919094,0.028536757,8.826907301,0.228266216,0.19866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275895_chr21_6484623_6499248_-_ENSG00000275895.8_ENSG00000275895.8.unspliced,0.032852155,19.8381877,0.255351507,47.23543888,0.591650988,0.1986295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275902_chr17_81697025_81697714_-_ENSG00000275902.1_ENST00000620344.1.monoexonic.unspliced,NA,NA,NA,NA,3.232004242,0.203373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275936_chr12_120224744_120225421_+_ENSG00000275936.1_ENST00000617183.1.monoexonic.unspliced,NA,NA,NA,NA,0,0.1860085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000275964_chr13_19863786_19866329_+_ENSG00000275964.3_ENST00000620617.3.monoexonic.unspliced,-0.079166941,1.715210356,NA,NA,0.087488939,0.2664115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276166_chr16_57759358_57760024_+_ENSG00000276166.1_ENST00000613495.1.monoexonic.unspliced,NA,NA,NA,NA,1.088974693,0.2199685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276216_chr1_145281115_145291294_+_ENSG00000276216.2_ENSG00000276216.2.unspliced,0.109335427,43.67313916,-0.16432361,0.328137818,0.115178479,0.20285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276334_chr2_32521927_32523547_+_ENSG00000276334.1_ENST00000610331.1.monoexonic.unspliced,0.112209631,44.74110032,0.06035076,12.22313372,4.618343292,0.5688655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276390_chr12_47699401_47699917_-_ENSG00000276390.1_ENST00000611728.1.monoexonic.unspliced,0.118252027,46.94174757,-0.07535247,2.067268253,0,0.4665185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276517_chr2_32526504_32529507_+_ENSG00000276517.1_ENST00000617415.1.monoexonic.unspliced,-0.036829903,5.161812298,0.034159485,9.401148482,0.131241731,0.417776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276570_chr19_55227219_55230279_-_ENSG00000276570.1_ENST00000586923.1.monoexonic.unspliced,-0.063673717,2.605177994,0.455160767,80.62346185,0.76037241,0.784289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276672_chr13_33846190_33850825_+_ENSG00000276672.1_ENST00000621575.1.monoexonic.unspliced,0.226947459,80.03236246,-0.024192255,4.626743232,0.525133213,0.135043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276691_chr12_47788426_47788971_+_ENSG00000276691.1_ENST00000615576.1.monoexonic.unspliced,0.091449173,38.05825243,0.15309105,26.87448728,0.071703074,0.2560765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276727_chr12_57229494_57230198_-_ENSG00000276727.2_ENST00000617433.2.monoexonic.unspliced,NA,NA,NA,NA,0.090688135,0.1892245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276791_chr16_2777319_2780568_+_ENSG00000276791.1_ENST00000621230.1.monoexonic.unspliced,0.031862307,19.51456311,0.29354698,54.68416735,0.055337038,0.5210415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276853_chr12_65171262_65171917_+_ENSG00000276853.1_ENST00000621847.1.monoexonic.unspliced,0.087506758,36.61812298,-0.001806696,6.283839212,0.094525266,0.1811815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276900_chr12_31729117_31731204_+_ENSG00000276900.1_ENST00000619086.1.monoexonic.unspliced,0.069114218,30.37216828,0.174357756,30.68088597,0.301243895,2.164895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000276931_chr16_968375_969012_-_ENSG00000276931.1_ENST00000620075.1.monoexonic.unspliced,0.067591047,30.01618123,-0.039148851,3.691550451,0.32356235,0.522948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277130_chr12_79818784_79819465_-_ENSG00000277130.1_ENST00000619055.1.monoexonic.unspliced,-0.025829997,6.682847896,-0.022383658,4.77440525,1.856508978,0.451564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277342_chr12_32109076_32109602_+_ENSG00000277342.1_ENST00000619744.1.monoexonic.unspliced,-0.077783447,1.893203883,0.159995855,28.13781788,0.323153623,0.3070445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277369_chr16_11797303_11799043_+_ENSG00000277369.3_ENST00000615722.3.monoexonic.unspliced,0.075202508,32.39482201,-0.092201602,1.443806399,0.08468803,0.2840615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277440_chr16_4430522_4431103_+_ENSG00000277440.1_ENST00000616838.1.monoexonic.unspliced,-0.034034896,5.485436893,0.150808921,26.43150123,0.004761636,0.4389025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277475_KI270713.1_31698_32528_-_ENSG00000277475.1_ENST00000612315.1.monoexonic.unspliced,NA,NA,NA,NA,0.781411063,0.251577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277581_chr20_38962472_38962993_+_ENSG00000277581.1_ENST00000615559.1.monoexonic.unspliced,NA,NA,0.060139248,12.14109926,0,0.1284255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277654_chr15_94855474_94856912_+_ENSG00000277654.7_ENST00000565166.3.monoexonic.unspliced,-0.076011319,2.006472492,0.013630089,7.465135357,0.878544923,4.001005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277687_chr10_118692361_118693535_-_ENSG00000277687.1_ENST00000613826.1.monoexonic.unspliced,-0.019055172,7.734627832,-0.12312073,0.705496308,1.779070807,0.2146495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000277693_chr21_10327672_10342757_-_ENSG00000277693.3_ENSG00000277693.3.unspliced,0.239530893,82.68608414,0.528453001,89.71287941,0.629695158,0.721762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278177_chr13_93226612_93227317_-_ENSG00000278177.1_ENST00000610286.1.monoexonic.unspliced,0.131315883,51.60194175,0.146411896,25.414274,9.32894977513562e-05,0.7601505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278341_chr16_88708956_88710437_-_ENSG00000278341.1_ENST00000616106.1.monoexonic.unspliced,NA,NA,NA,NA,3.665853523,0.4616095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278376_chr11_118791025_118793137_+_ENSG00000278376.3_ENST00000610705.3.monoexonic.unspliced,0.011045705,13.51132686,0.249909545,46.10336341,0.106406512,0.1732725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278384_GL000218.1_51867_54893_-_ENSG00000278384.1_ENST00000612565.1.monoexonic.unspliced,NA,NA,NA,NA,1.967125606,0.838779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278467_chr1_223994262_223995196_+_ENSG00000278467.1_ENSG00000278467.1.unspliced,0.041977068,22.18446602,0.004481375,6.743232158,0.014021015,0.194562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278493_chr15_41908204_41908714_-_ENSG00000278493.1_ENST00000622261.1.monoexonic.unspliced,0.152800801,59.06148867,NA,NA,9.3128,0.165851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278600_chr15_79920195_79922455_-_ENSG00000278600.1_ENST00000618835.1.monoexonic.unspliced,0.13794628,54.25566343,0.141567297,24.39704676,0.593646542,0.7511085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278733_chr12_28185625_28186190_-_ENSG00000278733.1_ENST00000619739.1.monoexonic.unspliced,NA,NA,NA,NA,0.085685826,0.1368195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278765_chr17_48066704_48067293_-_ENSG00000278765.1_ENST00000614061.1.monoexonic.unspliced,NA,NA,NA,NA,0.216789062,0.12917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278829_chr17_42272069_42275571_-_ENSG00000278829.1_ENSG00000278829.1.unspliced,0.19596575,71.71521036,0.586537412,95.1435603,0.513016875,2.174625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278896_chr12_46404644_46407166_+_ENSG00000278896.1_ENST00000623851.1.monoexonic.unspliced,0.11407203,45.45307443,0.088730188,15.83264971,0.359631235,0.142608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278948_chr22_37943050_37944898_+_ENSG00000278948.1_ENST00000624344.1.monoexonic.unspliced,0.101861489,41.32686084,0.269227852,50.05742412,0.934090893,0.2480455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000278963_chr17_50722074_50724224_+_ENSG00000278963.1_ENST00000623774.1.monoexonic.unspliced,-0.045663895,4.110032362,0.063391233,12.63330599,0.012640319,0.1548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000279059_chr17_54956760_54958426_-_ENSG00000279059.1_ENST00000623493.1.monoexonic.unspliced,0.279294411,89.0776699,0.021777766,7.990155865,81.19536,0.1256205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000279070_chr2_74196698_74198560_-_ENSG00000279070.2_ENST00000624835.2.monoexonic.unspliced,NA,NA,NA,NA,0.123663957,0.126494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000279089_chr17_51183191_51186403_-_ENSG00000279089.1_ENST00000624148.1.monoexonic.unspliced,0.086833143,36.31067961,-0.077888131,1.936013126,5.720588064,0.2342235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000279133_chr17_62003700_62007518_-_ENSG00000279133.1_ENST00000624147.1.monoexonic.unspliced,0.431546849,99.20711974,0.086299102,15.37325677,0.536643591,0.335861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000279145_chr15_55171378_55176739_-_ENSG00000279145.2_ENST00000623483.2.monoexonic.unspliced,0.017831634,15.38834951,0.252082394,46.54634947,0.376545705,0.1790195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
