transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract,gene_type
DPH1_chr17_2030137_2043898_+_ENSG00000108963.19_ENSG00000108963.19.unspliced,0.131761223,50.53380783,0.440375385,79.36065574,0.343866192,0.156032,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DPH2_chr1_43970000_43973369_+_ENSG00000132768.14_ENSG00000132768.14.unspliced,0.169401527,63.36137172,0.274662154,52.85245902,0.373040864,0.558067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPH3_chr3_16257061_16264969_-_ENSG00000154813.10_ENSG00000154813.10.unspliced,0.182675226,67.38919444,0.008281324,7.885245902,0.173847951,0.1667505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPH5_chr1_100989623_101026088_-_ENSG00000117543.22_ENSG00000117543.22.unspliced,-0.069360417,1.827887415,0.239762439,46.08196721,0.2892749,0.2011785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPH7_chr9_137554444_137578925_-_ENSG00000148399.13_ENSG00000148399.13.unspliced,0.192044037,70.3008735,0.550872621,92.36065574,1.000242958,0.164723,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DPM1_chr20_50934867_50959140_-_ENSG00000000419.14_ENSG00000000419.14.unspliced,0.021985551,14.89809123,0.133002201,25.19672131,0.428034153,0.362818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPM2_chr9_127935099_127937854_-_ENSG00000136908.18_ENSG00000136908.18.unspliced,0.19052821,69.7023617,0.267187504,51.55737705,0.3434308,1.0043935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPP7_chr9_137110542_137118309_-_ENSG00000176978.16_ENSG00000176978.16.unspliced,0.039455846,19.94500162,0.253322076,49.04918033,0.450237599,0.3173065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPP8_chr15_65442463_65517704_-_ENSG00000074603.19_ENSG00000074603.19.unspliced,0.204196294,73.61695244,0.071541128,15.37704918,0.296708195,0.1402215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DPP9_chr19_4674341_4724673_-_ENSG00000142002.19_ENSG00000142002.19.unspliced,0.127142469,48.68974442,0.193088415,36.80327869,0.450153389,0.2042645,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
DPY19L3_chr19_32405543_32485895_+_ENSG00000178904.19_ENSG00000178904.19.unspliced,0.262379108,86.15334843,0.253286644,49.03278689,0.328844382,0.1989715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DR1_chr1_93345907_93369493_+_ENSG00000117505.13_ENSG00000117505.13.unspliced,0.001016997,10.10999676,0.335760418,63.50819672,0.120179099,0.2944575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DRAM2_chr1_111117163_111140203_-_ENSG00000156171.15_ENSG00000156171.15.unspliced,0.165290851,62.1805241,0.417337152,75.96721311,0.328978744,0.342549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DRG2_chr17_18087892_18107970_+_ENSG00000108591.10_ENSG00000108591.10.unspliced,0.172636563,64.44516338,0.379145048,70.14754098,0.355836883,0.1828235,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DROSHA_chr5_31400494_31532196_-_ENSG00000113360.17_ENSG00000113360.17.unspliced,0.337350825,95.48689744,0.395796722,72.59016393,0.563069005,0.172048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DSCC1_chr8_119833976_119855894_-_ENSG00000136982.6_ENSG00000136982.6.unspliced,0.139955817,53.17049499,0.106287404,20.40983607,0.481170316,0.1616085,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DSCR4_chr21_37951425_38121360_-_ENSG00000184029.9_ENSG00000184029.9.unspliced,0.298971832,91.52377871,0.37050397,68.8852459,0.758745632,0.2020675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lncRNA
DSN1_chr20_36751791_36773818_-_ENSG00000149636.16_ENSG00000149636.16.unspliced,0.126304067,48.4309285,0.206594911,39.52459016,0.399243507,0.1714135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DTL_chr1_212035553_212107400_+_ENSG00000143476.18_ENSG00000143476.18.unspliced,0.127340088,48.78680039,0.207676802,39.6557377,0.238418186,0.327759,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DTWD1_chr15_49621037_49656232_+_ENSG00000104047.15_ENSG00000104047.15.unspliced,0.075245712,31.09026205,0.144633855,27.40983607,0.218987176,0.2293565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DTYMK_chr2_241675747_241686944_-_ENSG00000168393.13_ENSG00000168393.13.unspliced,0.298223716,91.36201876,0.354358799,66.47540984,0.537591291,0.3204915,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DUS1L_chr17_82057506_82065887_-_ENSG00000169718.18_ENSG00000169718.18.unspliced,0.366298175,97.1853769,0.356167855,66.73770492,0.347233205,1.04476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUS3L_chr19_5784832_5791225_-_ENSG00000141994.16_ENSG00000141994.16.unspliced,0.231719187,80.57263022,0.205262613,39.32786885,0.379695422,0.39901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUS4L-BCAP29_chr7_107563971_107623317_+_ENSG00000288558.3_ENSG00000288558.3.unspliced,0.172347879,64.29957942,0.128431322,24.26229508,0.345336782,0.2455065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP1_chr5_172768096_172771195_-_ENSG00000120129.6_ENSG00000120129.6.unspliced,0.295610259,91.08702685,0.153913733,29.16393443,0.039752946,0.9877545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP11_chr2_73761782_73780173_-_ENSG00000144048.12_ENSG00000144048.12.unspliced,0.234305611,81.13879004,0.337765858,63.86885246,0.334380909,0.1270505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP12_chr1_161749758_161757238_+_ENSG00000081721.12_ENSG00000081721.12.unspliced,0.167793762,62.84373989,0.197822902,37.7704918,1.032575184,0.4432195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP13B_chr10_75094432_75109206_-_ENSG00000293542.1_ENSG00000293542.1.unspliced,0.032433353,18.05241022,0.299619882,57.13114754,0.40149694,0.173186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP23_chr1_159780932_159782543_+_ENSG00000158716.9_ENSG00000158716.9.unspliced,0.084190759,34.26075704,-0.173011331,0.278688525,0.089313265,0.155283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP28_chr2_240560054_240565256_+_ENSG00000188542.10_ENSG00000188542.10.unspliced,-0.061529777,2.361695244,-0.092662823,1.409836066,0.062079166,0.205955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP7_chr3_52048919_52056571_-_ENSG00000164086.10_ENSG00000164086.10.unspliced,0.372739602,97.42801682,0.198461569,37.96721311,0.219391121,0.2482845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUSP8P5_chr10_73731824_73733638_+_ENSG00000235316.1_ENST00000422884.1.monoexonic.unspliced,0.134680646,51.42348754,0.05148519,12.40983607,0.000368,0.5048175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_processed_pseudogene
DUSP9_chrX_153642492_153651326_+_ENSG00000130829.18_ENSG00000130829.18.unspliced,0.153618212,58.47622129,0.080972275,16.78688525,0.29289036,0.1587065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUT_chr15_48331011_48343373_+_ENSG00000128951.14_ENSG00000128951.14.unspliced,0.020420377,14.49369136,0.209779982,40.08196721,0.237644808,0.610447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DUXAP8_chr22_15826566_15827187_+_ENSG00000271672.1_ENST00000456786.2.monoexonic.unspliced,NA,NA,NA,NA,0.868017806,0.1310645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_processed_pseudogene
DUXAP9_chr14_19062294_19131345_+_ENSG00000293329.2_ENSG00000293329.2.unspliced,-0.005959504,8.896797153,0.502651454,87.04918033,0.62383119,0.203887,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,lncRNA
DVL1_chr1_1335276_1349418_-_ENSG00000107404.21_ENSG00000107404.21.unspliced,0.140563002,53.36460692,0.540527864,91.29508197,0.725701875,0.714518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DVL2_chr17_7225342_7234517_-_ENSG00000004975.12_ENSG00000004975.12.unspliced,0.248274861,83.71077321,0.222419477,42.68852459,0.599725336,0.1348595,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DVL3_chr3_184155377_184173614_+_ENSG00000161202.20_ENSG00000161202.20.unspliced,0.200039055,72.59786477,0.019897397,9.081967213,0.439262234,0.1805405,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DXO_chr6_31969810_31972290_-_ENSG00000204348.10_ENSG00000204348.10.unspliced,0.105588285,41.49142672,0.030981912,10.39344262,0.278652941,0.332128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DYNC1H1_chr14_101964573_102056443_+_ENSG00000197102.14_ENSG00000197102.14.unspliced,0.065885785,27.95211906,0.409881014,74.72131148,0.59184149,0.1265945,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DYNC1I2_chr2_171687409_171750158_+_ENSG00000077380.16_ENSG00000077380.16.unspliced,0.203972129,73.53607247,0.217071656,41.72131148,0.36801749,0.151524,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DYNC1LI1_chr3_32525974_32570858_-_ENSG00000144635.9_ENSG00000144635.9.unspliced,0.065924152,27.96829505,0.170448516,32.29508197,0.317386612,0.1625735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DYNC1LI2_chr16_66720893_66751609_-_ENSG00000135720.13_ENSG00000135720.13.unspliced,0.375634398,97.55742478,0.352113165,66.18032787,0.662021349,0.20852,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DYNC2I1_chr7_158856558_158956747_+_ENSG00000126870.16_ENSG00000126870.16.unspliced,0.363140173,97.05596894,0.624509211,97.04918033,0.409139991,0.1653125,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
DYNC2I2_chr9_128633653_128656847_-_ENSG00000119333.12_ENSG00000119333.12.unspliced,0.055224674,24.58751213,0.333769881,63.19672131,0.209286758,0.259356,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
DYNLL2_chr17_58083419_58095542_+_ENSG00000264364.3_ENSG00000264364.3.unspliced,0.457934718,99.6764801,0.443186007,79.72131148,0.114277993,0.3613025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DYNLT1_chr6_158636474_158644743_-_ENSG00000146425.11_ENSG00000146425.11.unspliced,-0.062341705,2.296991265,0.086448155,17.59016393,0.151617525,0.4836075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
DYRK1A_chr21_37365573_37526358_+_ENSG00000157540.22_ENSG00000157540.22.unspliced,0.294299603,90.90909091,0.563125438,93.36065574,0.449693946,0.366679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
DYRK2_chr12_67648338_67665406_+_ENSG00000127334.11_ENSG00000127334.11.unspliced,0.011988977,12.52021999,0.224339471,43.13114754,0.107113568,0.2178035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
E2F1_chr20_33675477_33686385_-_ENSG00000101412.13_ENSG00000101412.13.unspliced,0.078622287,32.43286962,0.414143241,75.26229508,0.243047338,0.6177895,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
E2F2_chr1_23506438_23531233_-_ENSG00000007968.7_ENSG00000007968.7.unspliced,-0.029646067,5.079262375,0.421518391,76.59016393,0.205580208,0.322375,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
E2F3_chr6_20401879_20493714_+_ENSG00000112242.16_ENSG00000112242.16.unspliced,0.259929323,85.73277257,0.654418713,98.26229508,0.334165062,0.509702,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
E2F4_chr16_67192155_67198918_+_ENSG00000205250.9_ENSG00000205250.9.unspliced,0.293053685,90.79585895,0.267474052,51.63934426,0.622387517,0.5240065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
E2F6_chr2_11444375_11466177_-_ENSG00000169016.17_ENSG00000169016.17.unspliced,-0.051008535,3.105791006,0.300819027,57.3442623,0.262896166,0.1994765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
E2F6P4_chrX_136097835_136098348_-_ENSG00000231513.3_ENST00000468625.1.monoexonic.unspliced,0.150611648,57.29537367,NA,NA,1.362823019,1.177435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
E2F7_chr12_77021248_77065569_-_ENSG00000165891.16_ENSG00000165891.16.unspliced,0.171545531,64.00841152,0.147682192,27.91803279,0.180295526,0.1479885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
E2F8_chr11_19224063_19241620_-_ENSG00000129173.13_ENSG00000129173.13.unspliced,0.066676616,28.38887092,0.281474701,53.91803279,0.161173996,0.269797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
E4F1_chr16_2223580_2235742_+_ENSG00000167967.16_ENSG00000167967.16.unspliced,0.111185322,42.94726626,0.580951998,94.70491803,0.314888692,1.06598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EBLN2_chr3_73061659_73063337_+_ENSG00000255423.1_ENST00000533473.1.monoexonic.unspliced,-0.114940887,0.404399871,-0.060324528,2.754098361,0.531626713,0.5797625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EBP_chrX_48521799_48528716_+_ENSG00000147155.11_ENSG00000147155.11.unspliced,-0.096836339,0.711743772,0.084048196,17.24590164,0.308097678,0.521122,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
EBPL_chr13_49660674_49691486_-_ENSG00000123179.14_ENSG00000123179.14.unspliced,-0.027187306,5.451310256,-0.007448484,6.459016393,0.184848496,0.137751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ECD_chr10_73130155_73169055_-_ENSG00000122882.11_ENSG00000122882.11.unspliced,0.063625581,27.20802329,0.087371763,17.75409836,0.359426031,0.219738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ECHDC1_chr6_127288712_127343609_-_ENSG00000093144.19_ENSG00000093144.19.unspliced,0.205834176,74.08605629,0.172297194,32.60655738,0.28549202,0.205345,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ECHDC3_chr10_11742366_11764070_+_ENSG00000134463.15_ENSG00000134463.15.unspliced,-0.066259037,1.973471368,0.189407874,36.16393443,0.144071203,0.23611,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
ECHS1_chr10_133362485_133373354_-_ENSG00000127884.5_ENSG00000127884.5.unspliced,-0.020682446,6.551277904,0.203473049,38.95081967,1.101917503,0.2452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ECI1_chr16_2239402_2252300_-_ENSG00000167969.13_ENSG00000167969.13.unspliced,0.160519537,60.82174054,0.328376085,62.2295082,0.300225379,0.5180065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ECI2_chr6_4115693_4135597_-_ENSG00000198721.13_ENSG00000198721.13.unspliced,0.100193103,39.53413135,0.056403788,13.06557377,0.158312063,0.2897125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
ECPAS_chr9_111360685_111484745_-_ENSG00000136813.15_ENSG00000136813.15.unspliced,0.256442961,85.02102879,0.53875762,91.1147541,0.580265277,0.2450855,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ECSIT_chr19_11505929_11529172_-_ENSG00000130159.15_ENSG00000130159.15.unspliced,-0.046125997,3.413134908,0.251861703,48.72131148,0.329496637,0.148416,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
ECT2_chr3_172750682_172821474_+_ENSG00000114346.14_ENSG00000114346.14.unspliced,0.218486599,77.66095115,0.288783163,55.27868852,0.588343572,0.188533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EDC4_chr16_67873052_67884499_+_ENSG00000038358.15_ENSG00000038358.15.unspliced,0.191645817,70.17146555,0.265101654,51.13114754,0.311493272,0.1683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EDEM1_chr3_5187646_5219958_+_ENSG00000134109.11_ENSG00000134109.11.unspliced,0.342289896,95.72953737,0.406436642,74.19672131,0.7152252,0.193049,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
EDEM3_chr1_184690237_184754907_-_ENSG00000116406.20_ENSG00000116406.20.unspliced,0.211755888,75.73600776,0.487429077,85.3442623,0.323458725,0.2303355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EDF1_chr9_136862119_136866308_-_ENSG00000107223.13_ENSG00000107223.13.unspliced,0.127143546,48.70592041,0.294012958,56.21311475,0.264883333,0.437979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF1A1_chr6_73489308_73525587_-_ENSG00000156508.19_ENSG00000156508.19.unspliced,0.111994102,43.20608217,0.072166344,15.45901639,0.086323092,0.255499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF1AKMT2_chr10_124748149_124791887_-_ENSG00000203791.15_ENSG00000203791.15.unspliced,0.240531014,82.25493368,0.489573782,85.59016393,1.289702974,0.1773695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF1B2_chr2_206159585_206162928_+_ENSG00000114942.15_ENSG00000114942.15.unspliced,0.055221927,24.57133614,0.05605133,13,0.22187246,1.371325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF1B2P3_chrX_24788392_24789069_-_ENSG00000232472.1_ENST00000447718.1.monoexonic.unspliced,0.143116813,54.46457457,NA,NA,0,0.208341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
EEF1D_chr8_143579697_143599541_-_ENSG00000104529.19_ENSG00000104529.19.unspliced,0.095000894,38.02976383,0.528603957,89.93442623,0.79494035,1.242845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF1E1_chr6_8073360_8102559_-_ENSG00000124802.12_ENSG00000124802.12.unspliced,0.097855282,38.91944355,0.238566054,45.85245902,0.559132831,0.906899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF1G_chr11_62559596_62574086_-_ENSG00000254772.10_ENSG00000254772.10.unspliced,0.090615574,36.5577483,-0.006292988,6.573770492,0.275205515,0.494262,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
EEF2_chr19_3976056_3985463_-_ENSG00000167658.16_ENSG00000167658.16.unspliced,0.190892033,69.83176965,0.244357911,47.1147541,0.361797051,3.102145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EEF2K_chr16_22206278_22288738_+_ENSG00000103319.12_ENSG00000103319.12.unspliced,0.380983248,97.8162407,0.391194086,71.80327869,0.397070004,0.142114,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
EFCAB10-AS1_chr7_105571083_105573660_+_ENSG00000272604.1_ENST00000609827.1.monoexonic.unspliced,NA,NA,NA,NA,0.504386834,0.2508735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lncRNA
EFCAB14_chr1_46674659_46719146_-_ENSG00000159658.15_ENSG00000159658.15.unspliced,0.140511558,53.33225493,0.410705675,74.86885246,0.25076478,0.1788045,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EFR3A_chr8_131904093_132013642_+_ENSG00000132294.15_ENSG00000132294.15.unspliced,0.127110821,48.65739243,0.193745953,36.91803279,0.47232878,0.1507815,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EFTUD2_chr17_44849948_44899445_-_ENSG00000108883.13_ENSG00000108883.13.unspliced,0.121169921,46.63539308,0.257242258,49.72131148,0.370093897,0.224068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EGFL7_chr9_136658856_136672678_+_ENSG00000172889.16_ENSG00000172889.16.unspliced,0.211855117,75.76835975,0.527649343,89.83606557,0.097365193,3.83071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EGLN2_chr19_40798996_40808434_+_ENSG00000269858.6_ENSG00000269858.6.unspliced,0.227435953,79.58589453,0.486097638,85.19672131,0.259423507,0.8997855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EGR1_chr5_138465479_138469303_+_ENSG00000120738.8_ENSG00000120738.8.unspliced,0.214831975,76.65803947,0.125257578,23.73770492,0.027876925,4.123105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EHBP1L1_chr11_65576046_65592650_+_ENSG00000173442.13_ENSG00000173442.13.unspliced,0.31224149,93.20608217,0.549038627,92.08196721,0.295006553,0.30698,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EHMT2_chr6_31879759_31897698_-_ENSG00000204371.12_ENSG00000204371.12.unspliced,0.152877472,58.20122938,0.419108817,76.26229508,0.746991425,0.129695,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
EI24_chr11_125569280_125584684_+_ENSG00000149547.15_ENSG00000149547.15.unspliced,0.172648803,64.46133937,0.140245195,26.44262295,0.259952498,0.1857915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EID3_chr12_104303739_104305205_+_ENSG00000255150.2_ENST00000527879.2.monoexonic.unspliced,0.086562269,35.03720479,0.355969622,66.70491803,0.517711669,0.2216785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF1_chr17_41688885_41692668_+_ENSG00000173812.11_ENSG00000173812.11.unspliced,0.011511753,12.35846005,0.061511918,14.1147541,0.023296792,1.406415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF1AD_chr11_65996545_66002176_-_ENSG00000175376.9_ENSG00000175376.9.unspliced,0.217866485,77.54771918,0.037141173,11,0.75581966,0.8562275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF1AX_chrX_20124525_20141838_-_ENSG00000173674.11_ENSG00000173674.11.unspliced,0.119471564,46.08540925,0.155157115,29.39344262,0.246721746,0.7702355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF1B_chr3_40309707_40312424_+_ENSG00000114784.4_ENSG00000114784.4.unspliced,0.039456657,19.96117761,0.023065734,9.426229508,0.081107961,0.2055905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF2A_chr3_150546678_150586016_+_ENSG00000144895.12_ENSG00000144895.12.unspliced,0.069354117,29.13296668,0.057190542,13.2295082,0.574940453,0.3502725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF2AK1_chr7_6022247_6059175_-_ENSG00000086232.13_ENSG00000086232.13.unspliced,0.340381735,95.6324814,0.51731199,88.50819672,0.348491335,0.2701405,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
EIF2B1_chr12_123620406_123633766_-_ENSG00000111361.13_ENSG00000111361.13.unspliced,0.096151313,38.41798771,0.252474585,48.8852459,0.564232179,0.2872465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF2B3_chr1_44850522_44986722_-_ENSG00000070785.17_ENSG00000070785.17.unspliced,0.146363652,55.56454222,0.216159227,41.60655738,0.178947757,0.165434,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
EIF2B4_chr2_27364352_27370338_-_ENSG00000115211.17_ENSG00000115211.17.unspliced,0.098950387,39.24296344,0.213476657,40.90163934,0.184887714,0.22807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF2B5_chr3_184135038_184146127_+_ENSG00000145191.15_ENSG00000145191.15.unspliced,0.209690448,75.08896797,0.182311876,34.55737705,0.235275937,0.2653895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
EIF2D_chr1_206571292_206612465_-_ENSG00000143486.16_ENSG00000143486.16.unspliced,0.040313373,20.17146555,0.322941979,61.32786885,0.514061899,0.134991,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
EIF2S1_chr14_67360328_67386516_+_ENSG00000134001.15_ENSG00000134001.15.unspliced,0.055898581,24.79780006,0.338175508,63.95081967,0.309808261,0.2400535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
